Mês de Data Referencia;Evento;Uf;Total
dezembro de 2018;Roubo de veículo;AM;211
dezembro de 2018;Roubo de veículo;AP;32
dezembro de 2018;Roubo de veículo;BA;967
dezembro de 2018;Roubo de veículo;CE;662
dezembro de 2018;Roubo de veículo;DF;241
dezembro de 2018;Roubo de veículo;ES;376
dezembro de 2018;Roubo de veículo;GO;589
dezembro de 2018;Roubo de veículo;MA;319
dezembro de 2018;Roubo de veículo;MG;1159
dezembro de 2018;Roubo de veículo;MS;57
dezembro de 2018;Roubo de veículo;MT;164
dezembro de 2018;Roubo de veículo;PA;470
dezembro de 2018;Roubo de veículo;PB;254
dezembro de 2018;Roubo de veículo;PE;1132
dezembro de 2018;Roubo de veículo;PI;314
dezembro de 2018;Roubo de veículo;PR;543
dezembro de 2018;Roubo de veículo;RJ;3812
dezembro de 2018;Roubo de veículo;RN;458
dezembro de 2018;Roubo de veículo;RO;152
dezembro de 2018;Roubo de veículo;RR;62
dezembro de 2018;Roubo de veículo;RS;1005
dezembro de 2018;Roubo de veículo;SC;140
dezembro de 2018;Roubo de veículo;SE;116
dezembro de 2018;Roubo de veículo;SP;5593
dezembro de 2018;Roubo de veículo;TO;59
janeiro de 2026;Roubo de veículo;ES;
janeiro de 2026;Roubo de veículo;GO;
janeiro de 2026;Roubo de veículo;MA;
janeiro de 2026;Roubo de veículo;TO;
fevereiro de 2026;Roubo de veículo;ES;
fevereiro de 2026;Roubo de veículo;GO;
fevereiro de 2026;Roubo de veículo;MA;
fevereiro de 2026;Roubo de veículo;TO;
janeiro de 2026;Roubo de veículo;ES;109
janeiro de 2026;Roubo de veículo;GO;27
janeiro de 2026;Roubo de veículo;MA;248
janeiro de 2026;Roubo de veículo;TO;16
fevereiro de 2026;Roubo de veículo;ES;89
fevereiro de 2026;Roubo de veículo;GO;27
fevereiro de 2026;Roubo de veículo;MA;242
fevereiro de 2026;Roubo de veículo;TO;18
julho de 2024;Roubo de veículo;MG;496
julho de 2024;Roubo de veículo;MS;23
julho de 2024;Roubo de veículo;MT;39
julho de 2024;Roubo de veículo;PA;80
julho de 2024;Roubo de veículo;PB;261
julho de 2024;Roubo de veículo;PE;906
julho de 2024;Roubo de veículo;PI;248
julho de 2024;Roubo de veículo;PR;148
julho de 2024;Roubo de veículo;RJ;2252
julho de 2024;Roubo de veículo;RN;297
julho de 2024;Roubo de veículo;RO;56
julho de 2024;Roubo de veículo;RR;23
julho de 2024;Roubo de veículo;RS;140
julho de 2024;Roubo de veículo;SC;72
julho de 2024;Roubo de veículo;SE;25
julho de 2024;Roubo de veículo;SP;2578
julho de 2024;Roubo de veículo;TO;16
agosto de 2024;Roubo de veículo;AC;20
agosto de 2024;Roubo de veículo;AL;94
agosto de 2024;Roubo de veículo;AM;60
agosto de 2024;Roubo de veículo;AP;8
agosto de 2024;Roubo de veículo;BA;952
agosto de 2024;Roubo de veículo;CE;583
agosto de 2024;Roubo de veículo;DF;83
agosto de 2024;Roubo de veículo;ES;119
agosto de 2024;Roubo de veículo;GO;58
agosto de 2024;Roubo de veículo;MA;333
agosto de 2024;Roubo de veículo;MG;413
agosto de 2024;Roubo de veículo;MS;17
agosto de 2024;Roubo de veículo;MT;44
agosto de 2024;Roubo de veículo;PA;101
agosto de 2024;Roubo de veículo;PB;222
agosto de 2024;Roubo de veículo;PE;922
agosto de 2024;Roubo de veículo;PI;304
agosto de 2024;Roubo de veículo;PR;175
agosto de 2024;Roubo de veículo;RJ;2833
agosto de 2024;Roubo de veículo;RN;221
agosto de 2024;Roubo de veículo;RO;43
agosto de 2024;Roubo de veículo;RR;27
agosto de 2024;Roubo de veículo;RS;147
agosto de 2024;Roubo de veículo;SC;49
agosto de 2024;Roubo de veículo;SE;35
agosto de 2024;Roubo de veículo;SP;2398
agosto de 2024;Roubo de veículo;TO;20
setembro de 2024;Roubo de veículo;AC;37
setembro de 2024;Roubo de veículo;AL;87
setembro de 2024;Roubo de veículo;AM;59
setembro de 2024;Roubo de veículo;AP;4
setembro de 2024;Roubo de veículo;BA;901
setembro de 2024;Roubo de veículo;CE;426
setembro de 2024;Roubo de veículo;DF;90
setembro de 2024;Roubo de veículo;ES;153
setembro de 2024;Roubo de veículo;GO;48
setembro de 2024;Roubo de veículo;MA;318
setembro de 2024;Roubo de veículo;MG;374
setembro de 2024;Roubo de veículo;MS;26
setembro de 2024;Roubo de veículo;MT;66
setembro de 2024;Roubo de veículo;PA;102
setembro de 2024;Roubo de veículo;PB;252
setembro de 2024;Roubo de veículo;PE;959
setembro de 2024;Roubo de veículo;PI;220
setembro de 2024;Roubo de veículo;PR;143
setembro de 2024;Roubo de veículo;RJ;3094
setembro de 2024;Roubo de veículo;RN;229
setembro de 2024;Roubo de veículo;RO;55
setembro de 2024;Roubo de veículo;RR;20
setembro de 2024;Roubo de veículo;RS;196
setembro de 2024;Roubo de veículo;SC;36
setembro de 2024;Roubo de veículo;SE;40
setembro de 2024;Roubo de veículo;SP;2455
setembro de 2024;Roubo de veículo;TO;26
outubro de 2024;Roubo de veículo;AC;38
outubro de 2024;Roubo de veículo;AL;111
outubro de 2024;Roubo de veículo;AM;67
outubro de 2024;Roubo de veículo;AP;9
outubro de 2024;Roubo de veículo;BA;1004
outubro de 2024;Roubo de veículo;CE;512
outubro de 2024;Roubo de veículo;DF;84
outubro de 2024;Roubo de veículo;ES;170
outubro de 2024;Roubo de veículo;GO;72
outubro de 2024;Roubo de veículo;MA;335
outubro de 2024;Roubo de veículo;MG;437
outubro de 2024;Roubo de veículo;MS;25
outubro de 2024;Roubo de veículo;MT;75
outubro de 2024;Roubo de veículo;PA;105
outubro de 2024;Roubo de veículo;PB;223
outubro de 2024;Roubo de veículo;PE;1048
outubro de 2024;Roubo de veículo;PI;268
outubro de 2024;Roubo de veículo;PR;163
outubro de 2024;Roubo de veículo;RJ;3402
outubro de 2024;Roubo de veículo;RN;202
outubro de 2024;Roubo de veículo;RO;73
outubro de 2024;Roubo de veículo;RR;20
outubro de 2024;Roubo de veículo;RS;203
outubro de 2024;Roubo de veículo;SC;77
outubro de 2024;Roubo de veículo;SE;48
outubro de 2024;Roubo de veículo;SP;2825
outubro de 2024;Roubo de veículo;TO;17
novembro de 2024;Roubo de veículo;AC;33
novembro de 2024;Roubo de veículo;AL;125
novembro de 2024;Roubo de veículo;AM;42
novembro de 2024;Roubo de veículo;AP;5
novembro de 2024;Roubo de veículo;BA;882
novembro de 2024;Roubo de veículo;CE;449
novembro de 2024;Roubo de veículo;DF;76
novembro de 2024;Roubo de veículo;ES;144
novembro de 2024;Roubo de veículo;GO;51
novembro de 2024;Roubo de veículo;MA;293
novembro de 2024;Roubo de veículo;MG;436
novembro de 2024;Roubo de veículo;MS;31
novembro de 2024;Roubo de veículo;MT;61
novembro de 2024;Roubo de veículo;PA;101
novembro de 2024;Roubo de veículo;PB;279
novembro de 2024;Roubo de veículo;PE;966
novembro de 2024;Roubo de veículo;PI;290
novembro de 2024;Roubo de veículo;PR;172
novembro de 2024;Roubo de veículo;RJ;3376
novembro de 2024;Roubo de veículo;RN;198
novembro de 2024;Roubo de veículo;RO;59
novembro de 2024;Roubo de veículo;RR;27
novembro de 2024;Roubo de veículo;RS;221
novembro de 2024;Roubo de veículo;SC;578
novembro de 2024;Roubo de veículo;SE;41
novembro de 2024;Roubo de veículo;SP;2868
novembro de 2024;Roubo de veículo;TO;23
dezembro de 2024;Roubo de veículo;AC;23
dezembro de 2024;Roubo de veículo;AL;179
dezembro de 2024;Roubo de veículo;AM;56
dezembro de 2024;Roubo de veículo;AP;29
dezembro de 2024;Roubo de veículo;BA;864
dezembro de 2024;Roubo de veículo;CE;441
dezembro de 2024;Roubo de veículo;DF;79
dezembro de 2024;Roubo de veículo;ES;162
dezembro de 2024;Roubo de veículo;GO;60
dezembro de 2024;Roubo de veículo;MA;310
dezembro de 2024;Roubo de veículo;MG;429
dezembro de 2024;Roubo de veículo;MS;29
dezembro de 2024;Roubo de veículo;MT;63
dezembro de 2024;Roubo de veículo;PA;114
dezembro de 2024;Roubo de veículo;PB;301
dezembro de 2024;Roubo de veículo;PE;1045
dezembro de 2024;Roubo de veículo;PI;345
dezembro de 2024;Roubo de veículo;PR;143
dezembro de 2024;Roubo de veículo;RJ;2909
dezembro de 2024;Roubo de veículo;RN;198
dezembro de 2024;Roubo de veículo;RO;66
dezembro de 2024;Roubo de veículo;RR;27
dezembro de 2024;Roubo de veículo;RS;181
dezembro de 2024;Roubo de veículo;SC;51
dezembro de 2024;Roubo de veículo;SE;47
dezembro de 2024;Roubo de veículo;SP;3355
dezembro de 2024;Roubo de veículo;TO;22
julho de 2016;Roubo de veículo;MS;66
julho de 2016;Roubo de veículo;MT;245
julho de 2016;Roubo de veículo;PA;635
julho de 2016;Roubo de veículo;PB;255
julho de 2016;Roubo de veículo;PE;1369
julho de 2016;Roubo de veículo;PI;269
julho de 2016;Roubo de veículo;PR;
julho de 2016;Roubo de veículo;RJ;3105
julho de 2016;Roubo de veículo;RN;520
julho de 2016;Roubo de veículo;RO;135
julho de 2016;Roubo de veículo;RR;39
julho de 2016;Roubo de veículo;RS;1385
julho de 2016;Roubo de veículo;SC;261
julho de 2016;Roubo de veículo;SE;232
julho de 2016;Roubo de veículo;SP;6137
julho de 2016;Roubo de veículo;TO;90
agosto de 2016;Roubo de veículo;AC;
agosto de 2016;Roubo de veículo;AL;328
agosto de 2016;Roubo de veículo;AM;141
agosto de 2016;Roubo de veículo;AP;18
agosto de 2016;Roubo de veículo;BA;1277
agosto de 2016;Roubo de veículo;CE;749
agosto de 2016;Roubo de veículo;DF;470
agosto de 2016;Roubo de veículo;ES;
agosto de 2016;Roubo de veículo;GO;1617
agosto de 2016;Roubo de veículo;MA;398
agosto de 2016;Roubo de veículo;MG;1685
agosto de 2016;Roubo de veículo;MS;82
agosto de 2016;Roubo de veículo;MT;273
agosto de 2016;Roubo de veículo;PA;656
agosto de 2016;Roubo de veículo;PB;236
agosto de 2016;Roubo de veículo;PE;1217
agosto de 2016;Roubo de veículo;PI;247
agosto de 2016;Roubo de veículo;PR;
agosto de 2016;Roubo de veículo;RJ;3041
agosto de 2016;Roubo de veículo;RN;409
agosto de 2016;Roubo de veículo;RO;141
agosto de 2016;Roubo de veículo;RR;37
agosto de 2016;Roubo de veículo;RS;1419
agosto de 2016;Roubo de veículo;SC;342
agosto de 2016;Roubo de veículo;SE;251
agosto de 2016;Roubo de veículo;SP;6370
agosto de 2016;Roubo de veículo;TO;69
setembro de 2016;Roubo de veículo;AC;
setembro de 2016;Roubo de veículo;AL;299
setembro de 2016;Roubo de veículo;AM;381
setembro de 2016;Roubo de veículo;AP;19
setembro de 2016;Roubo de veículo;BA;1215
setembro de 2016;Roubo de veículo;CE;805
setembro de 2016;Roubo de veículo;DF;506
setembro de 2016;Roubo de veículo;ES;
setembro de 2016;Roubo de veículo;GO;1606
setembro de 2016;Roubo de veículo;MA;400
setembro de 2016;Roubo de veículo;MG;1803
setembro de 2016;Roubo de veículo;MS;53
setembro de 2016;Roubo de veículo;MT;239
setembro de 2016;Roubo de veículo;PA;631
setembro de 2016;Roubo de veículo;PB;230
setembro de 2016;Roubo de veículo;PE;1517
setembro de 2016;Roubo de veículo;PI;261
setembro de 2016;Roubo de veículo;PR;
setembro de 2016;Roubo de veículo;RJ;3439
setembro de 2016;Roubo de veículo;RN;531
setembro de 2016;Roubo de veículo;RO;130
setembro de 2016;Roubo de veículo;RR;22
setembro de 2016;Roubo de veículo;RS;1262
setembro de 2016;Roubo de veículo;SC;340
setembro de 2016;Roubo de veículo;SE;303
setembro de 2016;Roubo de veículo;SP;6292
setembro de 2016;Roubo de veículo;TO;78
outubro de 2016;Roubo de veículo;AC;
outubro de 2016;Roubo de veículo;AL;385
outubro de 2016;Roubo de veículo;AM;326
outubro de 2016;Roubo de veículo;AP;20
outubro de 2016;Roubo de veículo;BA;1166
outubro de 2016;Roubo de veículo;CE;800
outubro de 2016;Roubo de veículo;DF;526
outubro de 2016;Roubo de veículo;ES;
outubro de 2016;Roubo de veículo;GO;1769
outubro de 2016;Roubo de veículo;MA;388
outubro de 2016;Roubo de veículo;MG;2071
outubro de 2016;Roubo de veículo;MS;81
outubro de 2016;Roubo de veículo;MT;263
outubro de 2016;Roubo de veículo;PA;684
outubro de 2016;Roubo de veículo;PB;224
outubro de 2016;Roubo de veículo;PE;1499
outubro de 2016;Roubo de veículo;PI;316
outubro de 2016;Roubo de veículo;PR;
outubro de 2016;Roubo de veículo;RJ;4181
outubro de 2016;Roubo de veículo;RN;478
outubro de 2016;Roubo de veículo;RO;150
outubro de 2016;Roubo de veículo;RR;23
outubro de 2016;Roubo de veículo;RS;1371
outubro de 2016;Roubo de veículo;SC;321
outubro de 2016;Roubo de veículo;SE;283
outubro de 2016;Roubo de veículo;SP;7119
outubro de 2016;Roubo de veículo;TO;73
novembro de 2016;Roubo de veículo;AC;
novembro de 2016;Roubo de veículo;AL;355
novembro de 2016;Roubo de veículo;AM;287
novembro de 2016;Roubo de veículo;AP;20
novembro de 2016;Roubo de veículo;BA;1116
novembro de 2016;Roubo de veículo;CE;871
novembro de 2016;Roubo de veículo;DF;513
novembro de 2016;Roubo de veículo;ES;
novembro de 2016;Roubo de veículo;GO;1456
novembro de 2016;Roubo de veículo;MA;405
novembro de 2016;Roubo de veículo;MG;2275
novembro de 2016;Roubo de veículo;MS;61
novembro de 2016;Roubo de veículo;MT;229
novembro de 2016;Roubo de veículo;PA;646
novembro de 2016;Roubo de veículo;PB;239
novembro de 2016;Roubo de veículo;PE;1815
novembro de 2016;Roubo de veículo;PI;302
novembro de 2016;Roubo de veículo;PR;
novembro de 2016;Roubo de veículo;RJ;4111
novembro de 2016;Roubo de veículo;RN;493
novembro de 2016;Roubo de veículo;RO;120
novembro de 2016;Roubo de veículo;RR;23
novembro de 2016;Roubo de veículo;RS;1331
novembro de 2016;Roubo de veículo;SC;301
novembro de 2016;Roubo de veículo;SE;254
novembro de 2016;Roubo de veículo;SP;6752
novembro de 2016;Roubo de veículo;TO;65
dezembro de 2016;Roubo de veículo;AC;
dezembro de 2016;Roubo de veículo;AL;312
dezembro de 2016;Roubo de veículo;AM;348
dezembro de 2016;Roubo de veículo;AP;10
dezembro de 2016;Roubo de veículo;BA;1154
dezembro de 2016;Roubo de veículo;CE;876
dezembro de 2016;Roubo de veículo;DF;471
dezembro de 2016;Roubo de veículo;ES;
dezembro de 2016;Roubo de veículo;GO;1406
dezembro de 2016;Roubo de veículo;MA;446
dezembro de 2016;Roubo de veículo;MG;2260
dezembro de 2016;Roubo de veículo;MS;73
dezembro de 2016;Roubo de veículo;MT;198
dezembro de 2016;Roubo de veículo;PA;565
dezembro de 2016;Roubo de veículo;PB;221
dezembro de 2016;Roubo de veículo;PE;1510
dezembro de 2016;Roubo de veículo;PI;244
dezembro de 2016;Roubo de veículo;PR;
dezembro de 2016;Roubo de veículo;RJ;4186
dezembro de 2016;Roubo de veículo;RN;495
dezembro de 2016;Roubo de veículo;RO;125
dezembro de 2016;Roubo de veículo;RR;16
dezembro de 2016;Roubo de veículo;RS;1610
dezembro de 2016;Roubo de veículo;SC;241
dezembro de 2016;Roubo de veículo;SE;230
dezembro de 2016;Roubo de veículo;SP;7318
dezembro de 2016;Roubo de veículo;TO;63
julho de 2015;Roubo de veículo;RJ;2425
julho de 2015;Roubo de veículo;RN;385
julho de 2015;Roubo de veículo;RO;194
julho de 2015;Roubo de veículo;RR;
julho de 2015;Roubo de veículo;RS;1369
julho de 2015;Roubo de veículo;SC;270
julho de 2015;Roubo de veículo;SE;154
julho de 2015;Roubo de veículo;SP;5805
julho de 2015;Roubo de veículo;TO;53
agosto de 2015;Roubo de veículo;AC;
agosto de 2015;Roubo de veículo;AL;238
agosto de 2015;Roubo de veículo;AM;198
agosto de 2015;Roubo de veículo;AP;25
agosto de 2015;Roubo de veículo;BA;1086
agosto de 2015;Roubo de veículo;CE;686
agosto de 2015;Roubo de veículo;DF;334
agosto de 2015;Roubo de veículo;GO;
agosto de 2015;Roubo de veículo;MA;354
agosto de 2015;Roubo de veículo;MG;1433
agosto de 2015;Roubo de veículo;MS;66
agosto de 2015;Roubo de veículo;MT;265
agosto de 2015;Roubo de veículo;PA;415
agosto de 2015;Roubo de veículo;PB;0
agosto de 2015;Roubo de veículo;PE;942
agosto de 2015;Roubo de veículo;PI;165
agosto de 2015;Roubo de veículo;PR;
agosto de 2015;Roubo de veículo;RJ;2322
agosto de 2015;Roubo de veículo;RN;379
agosto de 2015;Roubo de veículo;RO;165
agosto de 2015;Roubo de veículo;RR;
agosto de 2015;Roubo de veículo;RS;1943
agosto de 2015;Roubo de veículo;SC;287
agosto de 2015;Roubo de veículo;SE;151
agosto de 2015;Roubo de veículo;SP;5701
agosto de 2015;Roubo de veículo;TO;25
setembro de 2015;Roubo de veículo;AC;
setembro de 2015;Roubo de veículo;AL;218
setembro de 2015;Roubo de veículo;AM;231
setembro de 2015;Roubo de veículo;AP;20
setembro de 2015;Roubo de veículo;BA;1028
setembro de 2015;Roubo de veículo;CE;687
setembro de 2015;Roubo de veículo;DF;342
setembro de 2015;Roubo de veículo;GO;
setembro de 2015;Roubo de veículo;MA;359
setembro de 2015;Roubo de veículo;MG;1676
setembro de 2015;Roubo de veículo;MS;72
setembro de 2015;Roubo de veículo;MT;262
setembro de 2015;Roubo de veículo;PA;510
setembro de 2015;Roubo de veículo;PB;271
setembro de 2015;Roubo de veículo;PE;923
setembro de 2015;Roubo de veículo;PI;188
setembro de 2015;Roubo de veículo;PR;
setembro de 2015;Roubo de veículo;RJ;2417
setembro de 2015;Roubo de veículo;RN;365
setembro de 2015;Roubo de veículo;RO;117
setembro de 2015;Roubo de veículo;RR;
setembro de 2015;Roubo de veículo;RS;2126
setembro de 2015;Roubo de veículo;SC;284
setembro de 2015;Roubo de veículo;SE;178
setembro de 2015;Roubo de veículo;SP;6083
setembro de 2015;Roubo de veículo;TO;64
outubro de 2015;Roubo de veículo;AC;
outubro de 2015;Roubo de veículo;AL;237
outubro de 2015;Roubo de veículo;AM;248
outubro de 2015;Roubo de veículo;AP;49
outubro de 2015;Roubo de veículo;BA;1073
outubro de 2015;Roubo de veículo;CE;813
outubro de 2015;Roubo de veículo;DF;432
outubro de 2015;Roubo de veículo;GO;
outubro de 2015;Roubo de veículo;MA;451
outubro de 2015;Roubo de veículo;MG;1816
outubro de 2015;Roubo de veículo;MS;89
outubro de 2015;Roubo de veículo;MT;259
outubro de 2015;Roubo de veículo;PA;541
outubro de 2015;Roubo de veículo;PB;253
outubro de 2015;Roubo de veículo;PE;1055
outubro de 2015;Roubo de veículo;PI;221
outubro de 2015;Roubo de veículo;PR;
outubro de 2015;Roubo de veículo;RJ;2500
outubro de 2015;Roubo de veículo;RN;379
outubro de 2015;Roubo de veículo;RO;132
outubro de 2015;Roubo de veículo;RR;
outubro de 2015;Roubo de veículo;RS;1708
outubro de 2015;Roubo de veículo;SC;241
outubro de 2015;Roubo de veículo;SE;189
outubro de 2015;Roubo de veículo;SP;6985
outubro de 2015;Roubo de veículo;TO;66
novembro de 2015;Roubo de veículo;AC;
novembro de 2015;Roubo de veículo;AL;293
novembro de 2015;Roubo de veículo;AM;180
novembro de 2015;Roubo de veículo;AP;27
novembro de 2015;Roubo de veículo;BA;1079
novembro de 2015;Roubo de veículo;CE;754
novembro de 2015;Roubo de veículo;DF;440
novembro de 2015;Roubo de veículo;GO;
novembro de 2015;Roubo de veículo;MA;439
novembro de 2015;Roubo de veículo;MG;1826
novembro de 2015;Roubo de veículo;MS;103
novembro de 2015;Roubo de veículo;MT;241
novembro de 2015;Roubo de veículo;PA;515
novembro de 2015;Roubo de veículo;PB;230
novembro de 2015;Roubo de veículo;PE;1016
novembro de 2015;Roubo de veículo;PI;242
novembro de 2015;Roubo de veículo;PR;
novembro de 2015;Roubo de veículo;RJ;2611
novembro de 2015;Roubo de veículo;RN;371
novembro de 2015;Roubo de veículo;RO;167
novembro de 2015;Roubo de veículo;RR;
novembro de 2015;Roubo de veículo;RS;1546
novembro de 2015;Roubo de veículo;SC;292
novembro de 2015;Roubo de veículo;SE;197
novembro de 2015;Roubo de veículo;SP;7126
novembro de 2015;Roubo de veículo;TO;50
dezembro de 2015;Roubo de veículo;AC;
dezembro de 2015;Roubo de veículo;AL;334
dezembro de 2015;Roubo de veículo;AM;286
dezembro de 2015;Roubo de veículo;AP;12
dezembro de 2015;Roubo de veículo;BA;1085
dezembro de 2015;Roubo de veículo;CE;776
dezembro de 2015;Roubo de veículo;DF;410
dezembro de 2015;Roubo de veículo;GO;
dezembro de 2015;Roubo de veículo;MA;420
dezembro de 2015;Roubo de veículo;MG;1748
dezembro de 2015;Roubo de veículo;MS;117
dezembro de 2015;Roubo de veículo;MT;217
dezembro de 2015;Roubo de veículo;PA;555
dezembro de 2015;Roubo de veículo;PB;210
dezembro de 2015;Roubo de veículo;PE;1041
dezembro de 2015;Roubo de veículo;PI;278
dezembro de 2015;Roubo de veículo;PR;
dezembro de 2015;Roubo de veículo;RJ;3136
dezembro de 2015;Roubo de veículo;RN;413
dezembro de 2015;Roubo de veículo;RO;161
dezembro de 2015;Roubo de veículo;RR;308
dezembro de 2015;Roubo de veículo;RS;1520
dezembro de 2015;Roubo de veículo;SC;268
dezembro de 2015;Roubo de veículo;SE;193
dezembro de 2015;Roubo de veículo;SP;7970
dezembro de 2015;Roubo de veículo;TO;55
